country_iso,scheme,eea_scope,section,product,fee_type,column,value_raw,percent,cap_currency,cap_amount,percent_plus,plus_currency,plus_amount,page,source
EEA,,INTRA,Auto (table),Visa Business Prepaid,,,"1.30%, minimum €0.35
1.65%, minimum €0.35
1.65%, minimum €0.35",1.3,,,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Business Prepaid,,,"1.30%, minimum €0.35
(capped at €1.50)
1.65%, minimum €0.35
(capped at €1.50)
1.65%, minimum €0.35
(capped at €1.50)",1.3,EUR,1.5,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Business Prepaid,,,"1.30%, minimum €0.35
(capped at €0.50)
1.65%, minimum €0.35
(capped at €0.50)
1.65%, minimum €0.35
(capped at €0.50)",1.3,EUR,0.5,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Platinum Business Debit,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Platinum Business Debit,,,"1.55%
1.90%
1.90%",1.55,,,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Platinum Business Debit,,,"1.55% capped at €1.50
1.90% capped at €1.50
1.90% capped at €1.50",1.55,EUR,1.5,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Platinum Business Debit,,,"1.55% capped at €0.50
1.90% capped at €0.50
1.90% capped at €0.50",1.55,EUR,0.5,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Platinum Business Prepaid,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Platinum Business Prepaid,,,"1.55%, minimum €0.35   
1.90%, minimum €0.35   
1.90%, minimum €0.35",1.55,,,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Platinum Business Prepaid,,,"1.55%, minimum €0.35     (capped 
  
at €1.50)
1.90%, minimum €0.35     (capped 
  
at €1.50)
1.90%, minimum €0.35     (capped 
  
at €1.50)",1.55,EUR,1.5,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Platinum Business Prepaid,,,"1.55%, minimum €0.35   
(capped at €0.50)
1.90%, minimum €0.35   
(capped at €0.50)
1.90%, minimum €0.35   
(capped at €0.50)",1.55,EUR,0.5,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Infinite Business Debit,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Infinite Business Debit,,,"1.65%
2.00%
2.00%",1.65,,,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Infinite Business Debit,,,"1.65% capped at €1.50
2.00% capped at €1.50
2.00% capped at €1.50",1.65,EUR,1.5,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Infinite Business Debit,,,"1.65% capped at €0.50
2.00% capped at €0.50
2.00% capped at €0.50",1.65,EUR,0.5,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Infinite Business Prepaid,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Infinite Business Prepaid,,,"1.65%, minimum €0.35   
2.00%, minimum €0.35   
2.00%, minimum €0.35",1.65,,,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Infinite Business Prepaid,,,"1.65%, minimum €0.35     (capped 
  
at €1.50)
2.00%, minimum €0.35     (capped 
  
at €1.50)
2.00%, minimum €0.35     (capped 
  
at €1.50)",1.65,EUR,1.5,,,,1.0,table
EEA,,INTRA,Auto (table),Visa Infinite Business Prepaid,,,"1.65%, minimum €0.35   
(capped at €0.50)
2.00%, minimum €0.35   
(capped at €0.50)
2.00%, minimum €0.35   
(capped at €0.50)",1.65,EUR,0.5,,,,1.0,table
EEA,,INTRA,Auto (table),"Visa Business Credit - Small Market 
Expense",,Fee Type,Standard,,,,,,,2.0,table
EEA,,INTRA,Auto (table),"Visa Business Credit - Small Market 
Expense",,General,0.30%,0.3,,,,,,2.0,table
EEA,,INTRA,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
EEA,,INTRA,Auto (table),"Visa Business Credit
Visa Business Deferred Debit",,General,"1.30%
1.65%
1.65%",1.3,,,,,,2.0,table
EEA,,INTRA,Auto (table),"Visa Platinum Business Credit
Visa Platinum Business Deferred Debit",,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce",,,,,,,2.0,table
EEA,,INTRA,Auto (table),"Visa Platinum Business Credit
Visa Platinum Business Deferred Debit",,General,"1.55%
1.90%
1.90%",1.55,,,,,,2.0,table
EEA,,INTRA,Auto (table),"Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
EEA,,INTRA,Auto (table),"Visa Infinite Business Credit
Visa Infinite Business Deferred Debit",,General,"1.65%
2.00%
2.00%",1.65,,,,,,2.0,table
EEA,,INTRA,Auto (table),Visa Corporate9,,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
EEA,,INTRA,Auto (table),Visa Corporate9,,General,"1.55%
1.90%
1.90%",1.55,,,,,,2.0,table
EEA,,INTRA,Auto (table),Visa Corporate - Large Market Enterprise,,Fee Type,Standard,,,,,,,2.0,table
EEA,,INTRA,Auto (table),Visa Corporate - Large Market Enterprise,,General,0.30%,0.3,,,,,,2.0,table
EEA,,INTRA,Auto (table),Visa Purchasing,,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,2.0,table
EEA,,INTRA,Auto (table),Visa Purchasing,,General,"1.55%6,7",1.55,,,,,,2.0,table
EEA,,INTRA,Auto (table),,,Fee Type,,,,,,,,2.0,table
EEA,,INTRA,Auto (table),,,General,"1.90%6,7",1.9,,,,,,2.0,table
EEA,,INTRA,Auto (table),,,Fee Type,"Large Ticket Program 18
Large Ticket Program 28",,,,,,,2.0,table
EEA,,INTRA,Auto (table),,,General,"1.00% + €60.00
0.75% + €98.00",1.0,,,1.0,EUR,60.0,2.0,table
EEA,,INTRA,Auto (table),Visa Purchasing,,Fee Type,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard
Large Ticket Program 17
Large Ticket Program 27",,,,,,,2.0,table
EEA,,INTRA,Auto (table),Visa Purchasing,,General,"1.55%5,6
1.90%5,6
1.90%5,6",1.55,,,,,,2.0,table
EEA,,INTRA,Auto (table),Visa Purchasing,,with VGIS,"1.55% - €0.50
1.90% - €0.50
1.90% - €0.50",1.55,,,,,,2.0,table
EEA,,INTRA,Auto (table),Visa Purchasing,,with LID,"1.55% - €0.50
1.90% - €0.50
1.90% - €0.50",1.55,,,,,,2.0,table
EEA,,INTRA,Auto (table),,,with VGIS,"- 
 -",,,,,,,2.0,table
EEA,,INTRA,Auto (table),,,with LID,"- 
 -",,,,,,,2.0,table
EEA,,INTRA,Auto (table),Product,,,Fee Type,,,,,,,3.0,table
EEA,,INTRA,Auto (table),Product,,,Level 2 - Fuel Only,,,,,,,3.0,table
EEA,,INTRA,Auto (table),Product,,,Level 3 - Fuel and non-Fuel,,,,,,,3.0,table
EEA,,INTRA,Auto (table),Product,,,Level 3 - Non-Fuel,,,,,,,3.0,table
EEA,,INTRA,Auto (table),Visa Purchasing with Fleet,,,"EMV Chip (Incl. Contactless)
Electronic Commerce
Standard",,,,,,,3.0,table
EEA,,INTRA,Auto (table),Visa Purchasing with Fleet,,,"1.55% - 0.30%
1.90% - 0.30%
1.90% - 0.30%",1.55,,,,,,3.0,table
EEA,VISA,INTRA,Commercial,"1.55%, minimum €0.35",,col_1,(capped,,,,,,,,text
EEA,VISA,INTRA,Commercial,"1.55%, minimum €0.35",,col_2,"1.55%, minimum €0.35",1.55,,,,,,,text
EEA,VISA,INTRA,Commercial,"1.90%, minimum €0.35",,col_1,(capped,,,,,,,,text
EEA,VISA,INTRA,Commercial,"1.90%, minimum €0.35",,col_2,"1.90%, minimum €0.35",1.9,,,,,,,text
EEA,VISA,INTRA,Commercial,"1.65%, minimum €0.35",,col_1,(capped,,,,,,,,text
EEA,VISA,INTRA,Commercial,"1.65%, minimum €0.35",,col_2,"1.65%, minimum €0.35",1.65,,,,,,,text
EEA,VISA,INTRA,Commercial,"2.00%, minimum €0.35",,col_1,(capped,,,,,,,,text
EEA,VISA,INTRA,Commercial,"2.00%, minimum €0.35",,col_2,"2.00%, minimum €0.35",2.0,,,,,,,text
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Credit,,Fee Tier,,,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Credit,,General,≥ EUR 5,,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Credit,,,< EUR 5,,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Credit,,Bill Payment and Government,≥ EUR 5,,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Credit,,Reloadable Cards Top Up,≥ EUR 5,,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Credit,,Tollway Payments,≥ EUR 5,,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),,,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Merchant UCAF
Full UCAF
Base
Purchase at ATM (1)
Purchase at ATM (late presentment) (1)",,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),,,General,"0.30%
0.30%
0.30%
0.30%
0.30%
0.30%
0.30%
0.30%",0.3,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),,,,"0.28%
0.28%
0.28%
0.28%
0.28%
0.28%
0.28%
0.28%",0.28,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),,,Bill Payment and Government,"0.30% (Max EUR 0.20)
0.30% (Max EUR 0.20)
0.30% (Max EUR 0.20)
0.30% (Max EUR 0.35) 
0.30% (Max EUR 0.35) 
0.30% (Max EUR 0.35) 
0.30% (Max EUR 0.20)
0.30%",0.3,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),,,,"0.28% (Max EUR 0.20)
0.28% (Max EUR 0.20)
0.28% (Max EUR 0.20)
0.28% (Max EUR 0.35)
0.28% (Max EUR 0.35)
0.28% (Max EUR 0.35)
0.28% (Max EUR 0.20)
0.28%",0.28,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),,,Reloadable Cards Top Up,"0.30% (Max EUR 0.20)
0.30% (Max EUR 0.20)
0.30% (Max EUR 0.20)
0.30%
0.30%
0.30%
N/A
N/A",0.3,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),,,,"0.28% (Max EUR 0.20)
0.28% (Max EUR 0.20)
0.28% (Max EUR 0.20)
0.28%
0.28%
0.28%
N/A
N/A",0.28,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),,,Tollway Payments,"0.30%
0.30%
0.30%
0.15%
0.15%
0.30%
0.30%
0.30%",0.3,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),,,,"0.28%
0.28%
0.28%
0.14%
0.14%
0.28%
0.28%
0.28%",0.28,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Debit Mastercard Consumer",,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Merchant UCAF
Full UCAF
Base
Purchase at ATM (1)
Purchase at ATM (late presentment) (1)",,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Debit Mastercard Consumer",,General,"0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Debit Mastercard Consumer",,,"0.18%
0.18%
0.18%
0.18%
0.18%
0.18%
0.18%
0.18%",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Debit Mastercard Consumer",,Bill Payment and Government,"0.20% (Max EUR 0.08)
0.20% (Max EUR 0.08)
0.20% (Max EUR 0.08)
0.20% (Max EUR 0.20)
0.20% (Max EUR 0.20)
0.20% (Max EUR 0.20)
0.20% (Max EUR 0.08)
0.20%",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Debit Mastercard Consumer",,,"0.18% (Max EUR 0.08)
0.18% (Max EUR 0.08)
0.18% (Max EUR 0.08)
0.18% (Max EUR 0.20)
0.18% (Max EUR 0.20)
0.18% (Max EUR 0.20)
0.18% (Max EUR 0.08)
0.18%",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Debit Mastercard Consumer",,Reloadable Cards Top Up,"0.20% (Max EUR 0.08)
0.20% (Max EUR 0.08)
0.20% (Max EUR 0.08)
0.20%
0.20%
0.20%
N/A
N/A",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Debit Mastercard Consumer",,,"0.18% (Max EUR 0.08)
0.18% (Max EUR 0.08)
0.18% (Max EUR 0.08)
0.18%
0.18%
0.18%
N/A
N/A",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Debit Mastercard Consumer",,Tollway Payments,"0.20%
0.20%
0.20%
0.10%
0.10%
0.20%
0.20%
0.20%",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Consumer Debit
Debit Mastercard Consumer",,,"0.18%
0.18%
0.18%
0.09%
0.09%
0.18%
0.18%
0.18%",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Prepaid,,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Merchant UCAF
Full UCAF
Base
Purchase at ATM (1)
Purchase at ATM (late presentment) (1)",,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Prepaid,,General,"0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Prepaid,,,"0.18%
0.18%
0.18%
0.18%
0.18%
0.18%
0.18%
0.18%",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Prepaid,,Bill Payment and Government,"0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.20)
0.20% (Max EUR 0.20)
0.20% (Max EUR 0.20)
0.20% (Max EUR 0.05)
0.20%",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Prepaid,,,"0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.20)
0.18% (Max EUR 0.20)
0.18% (Max EUR 0.20)
0.18% (Max EUR 0.05)
0.18%",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Prepaid,,Reloadable Cards Top Up,"0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20%
0.20%
0.20%
N/A
N/A",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Prepaid,,,"0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18%
0.18%
0.18%
N/A
N/A",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Prepaid,,Tollway Payments,"0.20%
0.20%
0.20%
0.10%
0.10%
0.20%
0.20%
0.20%",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Consumer Prepaid,,,"0.18%
0.18%
0.18%
0.09%
0.09%
0.18%
0.18%
0.18%",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,Fee Tier,"Contactless 
Chip
Chip - late presentment
PIN-verified
Signature verified
Secure e-commerce
Mail Order /Telephone Order (2)
Purchase at ATM (1) 
Purchase at ATM (late presentment) (1)",,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,General,"0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%
0.20%",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,,"0.18%
0.18%
0.18%
0.18%
0.18%
0.18%
0.18%
0.18%
0.18%",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,Bill Payment and Government,"0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.20)
0.20% (Max EUR 0.20)
0.20% (Max EUR 0.05)
0.20%",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,,"0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.20)
0.18% (Max EUR 0.20)
0.18% (Max EUR 0.05)
0.18%",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,Reloadable Cards Top Up,"0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20% (Max EUR 0.05)
0.20%
0.20%
N/A
N/A",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,,"0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18% (Max EUR 0.05)
0.18%
0.18%
N/A
N/A",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,Tollway Payments,"0.20%
0.20%
0.20%
0.20%
0.20%
0.10%
0.20%
0.20%
0.20%",0.2,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Maestro Consumer
Maestro Consumer Prepaid",,,"0.18%
0.18%
0.18%
0.18%
0.18%
0.09%
0.18%
0.18%
0.18%",0.18,,,,,,1.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate
Mastercard World Preferred",,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Base
Incentive (1)
Purchase at ATM (5)
Purchase at ATM (late presentment) (5)",,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate
Mastercard World Preferred",,General,"1.50%
1.50%
1.60%
1.90%
-0.30%
1.50%
1.90%",1.5,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate
Mastercard World Preferred",,"Very Low Value 
Payment Merchant","1.50%
1.50%
1.60%
1.90%
-0.30%
N/A
N/A",1.5,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate
Mastercard World Preferred",,"Bill Payment and
Government","EUR 0.20
EUR 0.20
EUR 0.20
EUR 0.35
N/A
EUR 0.20
1.90%",1.9,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Corporate
Mastercard World Preferred",,Reloadable Cards Top Up,"EUR 0.20
EUR 0.20
EUR 0.20
1.90%
-0.30%
N/A
N/A",1.9,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Base
Incentive (1)
Purchase at ATM (5)
Purchase at ATM (late presentment) (5)",,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,General,"1.80%
1.80%
1.80%
1.90%
-0.30%
1.80%
1.90%",1.8,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,"Very Low Value 
Payment Merchant","1.80%
1.80%
1.80%
1.90%
-0.30%
N/A
N/A",1.8,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,"Bill Payment and
Government","EUR 0.20
EUR 0.20
EUR 0.20
EUR 0.35
N/A
EUR 0.20
1.90%",1.9,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Corporate Prepaid,,Reloadable Cards Top Up,"EUR 0.20
EUR 0.20
EUR 0.20
1.90%
-0.30%
N/A
N/A",1.9,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business
Mastercard Prepaid Commercial
Mastercard Professional Card
Mastercard FleetCard",,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Base
Large Ticket Level 1 (2)(3)
Large Ticket Level 2 (2)(4)
Incentive (1)
Purchase at ATM (5)
Purchase at ATM (late presentment) (5)",,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business
Mastercard Prepaid Commercial
Mastercard Professional Card
Mastercard FleetCard",,General,"1.25%
1.25%
1.35%
1.65%
1.00% + EUR 20.00
0.75% + EUR 45.00
-0.30%
1.25%
1.65%",1.25,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business
Mastercard Prepaid Commercial
Mastercard Professional Card
Mastercard FleetCard",,"Very Low Value 
Payment Merchant","1.25%
1.25%
1.35%
1.65%
1.00% + EUR 20.00
0.75% + EUR 45.00
-0.30%
N/A
N/A",1.25,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business
Mastercard Prepaid Commercial
Mastercard Professional Card
Mastercard FleetCard",,"Bill Payment and
Government","EUR 0.20
EUR 0.20
EUR 0.20
EUR 0.35
1.00% + EUR 20.00
0.75% + EUR 45.00
N/A
EUR 0.20
N/A",1.0,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Mastercard Business
Mastercard Prepaid Commercial
Mastercard Professional Card
Mastercard FleetCard",,Reloadable Cards Top Up,"EUR 0.20
EUR 0.20
EUR 0.20
1.65%
1.00% + EUR 20.00
0.75% + EUR 45.00
-0.30%
N/A
N/A",1.65,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Purchasing Card,,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Base
Large Ticket Level 1 (3)
Large Ticket Level 2 (4)
Incentive (1)
Purchase at ATM (5)
Purchase at ATM (late presentment) (5)",,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Purchasing Card,,General,"1.25%
1.25%
1.35%
1.65%
1.00% + EUR 20.00
0.75% + EUR 45.00
- EUR 0.50
1.25%
1.65%",1.25,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Purchasing Card,,"Very Low Value 
Payment Merchant","1.25%
1.25%
1.35%
1.65%
1.00% + EUR 20.00
0.75% + EUR 45.00
- EUR 0.50
N/A
N/A",1.25,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Purchasing Card,,"Bill Payment and
Government","EUR 0.20
EUR 0.20
EUR 0.20
EUR 0.35
1.00% + EUR 20.00
0.75% + EUR 45.00
N/A
EUR 0.20
N/A",1.0,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Mastercard Purchasing Card,,Reloadable Cards Top Up,"EUR 0.20
EUR 0.20
EUR 0.20
1.65%
1.00% + EUR 20.00
0.75% + EUR 45.00
- EUR 0.50
N/A
N/A",1.65,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Debit Mastercard for Business
Debit Mastercard Corporate Prepaid",,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Base
Incentive (1)
Purchase at ATM (5)
Purchase at ATM (late presentment) (5)",,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Debit Mastercard for Business
Debit Mastercard Corporate Prepaid",,General,"1.25%
1.25%
1.35%
1.65%
-0.30%
1.25%
1.65%",1.25,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Debit Mastercard for Business
Debit Mastercard Corporate Prepaid",,"Very Low Value 
Payment Merchant","1.25%
1.25%
1.35%
1.65%
-0.30%
N/A
N/A",1.25,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Debit Mastercard for Business
Debit Mastercard Corporate Prepaid",,"Bill Payment and
Government","EUR 0.20
EUR 0.20
EUR 0.20
EUR 0.35
N/A
EUR 0.20
1.65%",1.65,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),"Debit Mastercard for Business
Debit Mastercard Corporate Prepaid",,Reloadable Cards Top Up,"EUR 0.20
EUR 0.20
EUR 0.20
1.65%
-0.30%
N/A
N/A",1.65,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Business Premium Debit,,Fee Tier,"Contactless 
Chip & PIN
Enhanced Electronic
Base
Incentive (1)
Purchase at ATM (5)
Purchase at ATM (late presentment) (5)",,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Business Premium Debit,,General,"1.80%
1.80%
1.80%
1.90%
-0.30%
1.80%
1.90%",1.8,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Business Premium Debit,,"Very Low Value 
Payment Merchant","1.50%
1.50%
1.60%
1.90%
-0.30%
N/A
N/A",1.5,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Business Premium Debit,,"Bill Payment and
Government","EUR 0.20
EUR 0.20
EUR 0.20
EUR 0.35
N/A
EUR 0.20
1.90%",1.9,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Auto (table),Business Premium Debit,,Reloadable Cards Top Up,"EUR 0.20
EUR 0.20
EUR 0.20
1.90%
-0.30%
N/A
N/A",1.9,,,,,,2.0,table
IT,MASTERCARD,DOMESTIC,Consumer,≥ EUR 5 < EUR 5,,col_1,≥ EUR 5 < EUR 5,,,,,,,,text
IT,MASTERCARD,DOMESTIC,Consumer,≥ EUR 5 < EUR 5,,col_2,≥ EUR 5 < EUR 5,,,,,,,,text
IT,MASTERCARD,DOMESTIC,Consumer,≥ EUR 5 < EUR 5,,col_3,≥ EUR 5 < EUR 5,,,,,,,,text
IT,MASTERCARD,DOMESTIC,Consumer,Mastercard Consumer Credit Contactless,,col_1,0.30% 0.28% 0.30% (Max EUR 0.20) 0.28% (Max EUR 0.20) 0.30% (Max EUR 0.20)0.28% (Max EUR 0.20)0.30% 0.28%,0.3,,,,,,,text
IT,MASTERCARD,DOMESTIC,Consumer,Merchant UCAF 0.30% 0.28% 0.30% (Max EUR 0.35),,col_1,0.28% (Max EUR 0.35) 0.30% 0.28% 0.15% 0.14%,0.28,,,,,,,text
IT,MASTERCARD,DOMESTIC,Consumer,Full UCAF 0.30% 0.28% 0.30% (Max EUR 0.35),,col_1,0.28% (Max EUR 0.35) 0.30% 0.28% 0.15% 0.14%,0.28,,,,,,,text
